uf,municipio,evento,data_referencia,vitima
PR,GUAIRAÇÁ,Tentativa de feminicídio,1/12/2025,0
PR,GUAMIRANGA,Feminicídio,1/1/2025,0
PR,GUAMIRANGA,Feminicídio,1/2/2025,0
PR,GUAMIRANGA,Feminicídio,1/3/2025,0
PR,GUAMIRANGA,Feminicídio,1/4/2025,0
PR,GUAMIRANGA,Feminicídio,1/5/2025,0
PR,GUAMIRANGA,Feminicídio,1/6/2025,0
PR,GUAMIRANGA,Feminicídio,1/7/2025,0
PR,GUAMIRANGA,Feminicídio,1/8/2025,0
PR,GUAMIRANGA,Feminicídio,1/9/2025,0
PR,GUAMIRANGA,Feminicídio,1/10/2025,0
PR,GUAMIRANGA,Feminicídio,1/11/2025,0
PR,GUAMIRANGA,Feminicídio,1/12/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/1/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/2/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/3/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/4/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/5/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/6/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/7/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/8/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/9/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/10/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/11/2025,0
PR,GUAMIRANGA,Tentativa de feminicídio,1/12/2025,0
PR,GUAPIRAMA,Feminicídio,1/1/2025,0
PR,GUAPIRAMA,Feminicídio,1/2/2025,0
PR,GUAPIRAMA,Feminicídio,1/3/2025,0
PR,GUAPIRAMA,Feminicídio,1/4/2025,0
PR,GUAPIRAMA,Feminicídio,1/5/2025,0
PR,GUAPIRAMA,Feminicídio,1/6/2025,0
PR,GUAPIRAMA,Feminicídio,1/7/2025,0
PR,GUAPIRAMA,Feminicídio,1/8/2025,0
PR,GUAPIRAMA,Feminicídio,1/9/2025,0
PR,GUAPIRAMA,Feminicídio,1/10/2025,0
PR,GUAPIRAMA,Feminicídio,1/11/2025,0
PR,GUAPIRAMA,Feminicídio,1/12/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/1/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/2/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/3/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/4/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/5/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/6/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/7/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/8/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/9/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/10/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/11/2025,0
PR,GUAPIRAMA,Tentativa de feminicídio,1/12/2025,0
PR,GUAPOREMA,Feminicídio,1/1/2025,0
PR,GUAPOREMA,Feminicídio,1/2/2025,0
PR,GUAPOREMA,Feminicídio,1/3/2025,0
PR,GUAPOREMA,Feminicídio,1/4/2025,0
PR,GUAPOREMA,Feminicídio,1/5/2025,0
PR,GUAPOREMA,Feminicídio,1/6/2025,0
PR,GUAPOREMA,Feminicídio,1/7/2025,0
PR,GUAPOREMA,Feminicídio,1/8/2025,0
PR,GUAPOREMA,Feminicídio,1/9/2025,0
PR,GUAPOREMA,Feminicídio,1/10/2025,0
PR,GUAPOREMA,Feminicídio,1/11/2025,0
PR,GUAPOREMA,Feminicídio,1/12/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/1/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/2/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/3/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/4/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/5/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/6/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/7/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/8/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/9/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/10/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/11/2025,0
PR,GUAPOREMA,Tentativa de feminicídio,1/12/2025,0
PR,GUARACI,Feminicídio,1/1/2025,0
PR,GUARACI,Feminicídio,1/2/2025,0
PR,GUARACI,Feminicídio,1/3/2025,0
PR,GUARACI,Feminicídio,1/4/2025,0
PR,GUARACI,Feminicídio,1/5/2025,0
PR,GUARACI,Feminicídio,1/6/2025,0
PR,GUARACI,Feminicídio,1/7/2025,0
PR,GUARACI,Feminicídio,1/8/2025,0
PR,GUARACI,Feminicídio,1/9/2025,0
PR,GUARACI,Feminicídio,1/10/2025,0
PR,GUARACI,Feminicídio,1/11/2025,0
PR,GUARACI,Feminicídio,1/12/2025,0
PR,GUARACI,Tentativa de feminicídio,1/1/2025,0
PR,GUARACI,Tentativa de feminicídio,1/2/2025,0
PR,GUARACI,Tentativa de feminicídio,1/3/2025,0
PR,GUARACI,Tentativa de feminicídio,1/4/2025,0
PR,GUARACI,Tentativa de feminicídio,1/5/2025,0
PR,GUARACI,Tentativa de feminicídio,1/6/2025,0
PR,GUARACI,Tentativa de feminicídio,1/7/2025,0
PR,GUARACI,Tentativa de feminicídio,1/8/2025,0
PR,GUARACI,Tentativa de feminicídio,1/9/2025,0
PR,GUARACI,Tentativa de feminicídio,1/10/2025,0
PR,GUARACI,Tentativa de feminicídio,1/11/2025,0
PR,GUARACI,Tentativa de feminicídio,1/12/2025,0
PR,GUARANIAÇU,Feminicídio,1/1/2025,0
PR,GUARANIAÇU,Feminicídio,1/2/2025,0
PR,GUARANIAÇU,Feminicídio,1/3/2025,0
PR,GUARANIAÇU,Feminicídio,1/4/2025,0
PR,GUARANIAÇU,Feminicídio,1/5/2025,0
PR,GUARANIAÇU,Feminicídio,1/6/2025,0
PR,GUARANIAÇU,Feminicídio,1/7/2025,0
PR,GUARANIAÇU,Feminicídio,1/8/2025,0
PR,GUARANIAÇU,Feminicídio,1/9/2025,0
PR,GUARANIAÇU,Feminicídio,1/10/2025,0
PR,GUARANIAÇU,Feminicídio,1/11/2025,0
PR,GUARANIAÇU,Feminicídio,1/12/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/1/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/2/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/3/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/4/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/5/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/6/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/7/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/8/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/9/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/10/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/11/2025,0
PR,GUARANIAÇU,Tentativa de feminicídio,1/12/2025,0
PR,GUARAPUAVA,Feminicídio,1/1/2025,0
PR,GUARAPUAVA,Feminicídio,1/2/2025,0
PR,GUARAPUAVA,Feminicídio,1/3/2025,0
PR,GUARAPUAVA,Feminicídio,1/4/2025,0
PR,GUARAPUAVA,Feminicídio,1/5/2025,0
PR,GUARAPUAVA,Feminicídio,1/6/2025,0
PR,GUARAPUAVA,Feminicídio,1/7/2025,0
PR,GUARAPUAVA,Feminicídio,1/8/2025,0
PR,GUARAPUAVA,Feminicídio,1/9/2025,0
PR,GUARAPUAVA,Feminicídio,1/10/2025,0
PR,GUARAPUAVA,Feminicídio,1/11/2025,0
PR,GUARAPUAVA,Feminicídio,1/12/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/1/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/2/2025,1
PR,GUARAPUAVA,Tentativa de feminicídio,1/3/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/4/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/5/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/6/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/7/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/8/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/9/2025,0
PR,GUARAPUAVA,Tentativa de feminicídio,1/10/2025,2
PR,GUARAPUAVA,Tentativa de feminicídio,1/11/2025,1
PR,GUARAPUAVA,Tentativa de feminicídio,1/12/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/1/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/2/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/3/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/4/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/5/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/6/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/7/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/8/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/9/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/10/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/11/2025,0
PR,GUARAQUEÇABA,Feminicídio,1/12/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/1/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/2/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/3/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/4/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/5/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/6/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/7/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/8/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/9/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/10/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/11/2025,0
PR,GUARAQUEÇABA,Tentativa de feminicídio,1/12/2025,0
PR,GUARATUBA,Feminicídio,1/1/2025,0
PR,GUARATUBA,Feminicídio,1/2/2025,0
PR,GUARATUBA,Feminicídio,1/3/2025,0
PR,GUARATUBA,Feminicídio,1/4/2025,0
PR,GUARATUBA,Feminicídio,1/5/2025,0
PR,GUARATUBA,Feminicídio,1/6/2025,0
PR,GUARATUBA,Feminicídio,1/7/2025,0
PR,GUARATUBA,Feminicídio,1/8/2025,0
PR,GUARATUBA,Feminicídio,1/9/2025,0
PR,GUARATUBA,Feminicídio,1/10/2025,0
PR,GUARATUBA,Feminicídio,1/11/2025,0
PR,GUARATUBA,Feminicídio,1/12/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/1/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/2/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/3/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/4/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/5/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/6/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/7/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/8/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/9/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/10/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/11/2025,0
PR,GUARATUBA,Tentativa de feminicídio,1/12/2025,0
PR,GUAÍRA,Feminicídio,1/1/2025,1
PR,GUAÍRA,Feminicídio,1/2/2025,1
PR,GUAÍRA,Feminicídio,1/3/2025,0
PR,GUAÍRA,Feminicídio,1/4/2025,0
PR,GUAÍRA,Feminicídio,1/5/2025,0
PR,GUAÍRA,Feminicídio,1/6/2025,0
PR,GUAÍRA,Feminicídio,1/7/2025,0
PR,GUAÍRA,Feminicídio,1/8/2025,0
PR,GUAÍRA,Feminicídio,1/9/2025,0
PR,GUAÍRA,Feminicídio,1/10/2025,0
PR,GUAÍRA,Feminicídio,1/11/2025,0
PR,GUAÍRA,Feminicídio,1/12/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/1/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/2/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/3/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/4/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/5/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/6/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/7/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/8/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/9/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/10/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/11/2025,0
PR,GUAÍRA,Tentativa de feminicídio,1/12/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/1/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/2/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/3/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/4/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/5/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/6/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/7/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/8/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/9/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/10/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/11/2025,0
PR,HONÓRIO SERPA,Feminicídio,1/12/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/1/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/2/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/3/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/4/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/5/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/6/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/7/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/8/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/9/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/10/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/11/2025,0
PR,HONÓRIO SERPA,Tentativa de feminicídio,1/12/2025,0
PR,IBAITI,Feminicídio,1/1/2025,0
PR,IBAITI,Feminicídio,1/2/2025,0
PR,IBAITI,Feminicídio,1/3/2025,0
PR,IBAITI,Feminicídio,1/4/2025,0
PR,IBAITI,Feminicídio,1/5/2025,0
PR,IBAITI,Feminicídio,1/6/2025,0
PR,IBAITI,Feminicídio,1/7/2025,0
PR,IBAITI,Feminicídio,1/8/2025,0
PR,IBAITI,Feminicídio,1/9/2025,0
PR,IBAITI,Feminicídio,1/10/2025,0
PR,IBAITI,Feminicídio,1/11/2025,0
PR,IBAITI,Feminicídio,1/12/2025,0
PR,IBAITI,Tentativa de feminicídio,1/1/2025,0
PR,IBAITI,Tentativa de feminicídio,1/2/2025,0
PR,IBAITI,Tentativa de feminicídio,1/3/2025,0
PR,IBAITI,Tentativa de feminicídio,1/4/2025,0
PR,IBAITI,Tentativa de feminicídio,1/5/2025,0
PR,IBAITI,Tentativa de feminicídio,1/6/2025,0
PR,IBAITI,Tentativa de feminicídio,1/7/2025,0
PR,IBAITI,Tentativa de feminicídio,1/8/2025,0
PR,IBAITI,Tentativa de feminicídio,1/9/2025,0
PR,IBAITI,Tentativa de feminicídio,1/10/2025,1
PR,IBAITI,Tentativa de feminicídio,1/11/2025,0
PR,IBAITI,Tentativa de feminicídio,1/12/2025,0
PR,IBEMA,Feminicídio,1/1/2025,0
PR,IBEMA,Feminicídio,1/2/2025,0
PR,IBEMA,Feminicídio,1/3/2025,0
PR,IBEMA,Feminicídio,1/4/2025,0
PR,IBEMA,Feminicídio,1/5/2025,0
PR,IBEMA,Feminicídio,1/6/2025,0
PR,IBEMA,Feminicídio,1/7/2025,0
PR,IBEMA,Feminicídio,1/8/2025,0
PR,IBEMA,Feminicídio,1/9/2025,0
PR,IBEMA,Feminicídio,1/10/2025,0
PR,IBEMA,Feminicídio,1/11/2025,0
PR,IBEMA,Feminicídio,1/12/2025,0
PR,IBEMA,Tentativa de feminicídio,1/1/2025,0
PR,IBEMA,Tentativa de feminicídio,1/2/2025,0
PR,IBEMA,Tentativa de feminicídio,1/3/2025,0
PR,IBEMA,Tentativa de feminicídio,1/4/2025,0
PR,IBEMA,Tentativa de feminicídio,1/5/2025,0
PR,IBEMA,Tentativa de feminicídio,1/6/2025,0
PR,IBEMA,Tentativa de feminicídio,1/7/2025,0
PR,IBEMA,Tentativa de feminicídio,1/8/2025,0
PR,IBEMA,Tentativa de feminicídio,1/9/2025,0
PR,IBEMA,Tentativa de feminicídio,1/10/2025,0
PR,IBEMA,Tentativa de feminicídio,1/11/2025,0
PR,IBEMA,Tentativa de feminicídio,1/12/2025,0
PR,IBIPORÃ,Feminicídio,1/1/2025,0
PR,IBIPORÃ,Feminicídio,1/2/2025,0
PR,IBIPORÃ,Feminicídio,1/3/2025,0
PR,IBIPORÃ,Feminicídio,1/4/2025,0
PR,IBIPORÃ,Feminicídio,1/5/2025,0
PR,IBIPORÃ,Feminicídio,1/6/2025,0
PR,IBIPORÃ,Feminicídio,1/7/2025,0
PR,IBIPORÃ,Feminicídio,1/8/2025,1
PR,IBIPORÃ,Feminicídio,1/9/2025,0
PR,IBIPORÃ,Feminicídio,1/10/2025,0
PR,IBIPORÃ,Feminicídio,1/11/2025,0
PR,IBIPORÃ,Feminicídio,1/12/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/1/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/2/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/3/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/4/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/5/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/6/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/7/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/8/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/9/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/10/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/11/2025,0
PR,IBIPORÃ,Tentativa de feminicídio,1/12/2025,0
PR,ICARAÍMA,Feminicídio,1/1/2025,0
PR,ICARAÍMA,Feminicídio,1/2/2025,0
PR,ICARAÍMA,Feminicídio,1/3/2025,0
PR,ICARAÍMA,Feminicídio,1/4/2025,0
PR,ICARAÍMA,Feminicídio,1/5/2025,0
PR,ICARAÍMA,Feminicídio,1/6/2025,0
PR,ICARAÍMA,Feminicídio,1/7/2025,0
PR,ICARAÍMA,Feminicídio,1/8/2025,0
PR,ICARAÍMA,Feminicídio,1/9/2025,0
PR,ICARAÍMA,Feminicídio,1/10/2025,0
PR,ICARAÍMA,Feminicídio,1/11/2025,0
PR,ICARAÍMA,Feminicídio,1/12/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/1/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/2/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/3/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/4/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/5/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/6/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/7/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/8/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/9/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/10/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/11/2025,0
PR,ICARAÍMA,Tentativa de feminicídio,1/12/2025,0
PR,IGUARAÇU,Feminicídio,1/1/2025,0
PR,IGUARAÇU,Feminicídio,1/2/2025,0
PR,IGUARAÇU,Feminicídio,1/3/2025,0
PR,IGUARAÇU,Feminicídio,1/4/2025,0
PR,IGUARAÇU,Feminicídio,1/5/2025,0
PR,IGUARAÇU,Feminicídio,1/6/2025,0
PR,IGUARAÇU,Feminicídio,1/7/2025,0
PR,IGUARAÇU,Feminicídio,1/8/2025,0
PR,IGUARAÇU,Feminicídio,1/9/2025,0
PR,IGUARAÇU,Feminicídio,1/10/2025,0
PR,IGUARAÇU,Feminicídio,1/11/2025,0
PR,IGUARAÇU,Feminicídio,1/12/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/1/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/2/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/3/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/4/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/5/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/6/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/7/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/8/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/9/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/10/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/11/2025,0
PR,IGUARAÇU,Tentativa de feminicídio,1/12/2025,0
PR,IGUATU,Feminicídio,1/1/2025,0
PR,IGUATU,Feminicídio,1/2/2025,0
PR,IGUATU,Feminicídio,1/3/2025,0
PR,IGUATU,Feminicídio,1/4/2025,0
PR,IGUATU,Feminicídio,1/5/2025,0
PR,IGUATU,Feminicídio,1/6/2025,0
PR,IGUATU,Feminicídio,1/7/2025,0
PR,IGUATU,Feminicídio,1/8/2025,0
PR,IGUATU,Feminicídio,1/9/2025,0
PR,IGUATU,Feminicídio,1/10/2025,0
PR,IGUATU,Feminicídio,1/11/2025,0
PR,IGUATU,Feminicídio,1/12/2025,0
PR,IGUATU,Tentativa de feminicídio,1/1/2025,0
PR,IGUATU,Tentativa de feminicídio,1/2/2025,0
PR,IGUATU,Tentativa de feminicídio,1/3/2025,0
PR,IGUATU,Tentativa de feminicídio,1/4/2025,0
PR,IGUATU,Tentativa de feminicídio,1/5/2025,0
PR,IGUATU,Tentativa de feminicídio,1/6/2025,0
PR,IGUATU,Tentativa de feminicídio,1/7/2025,0
PR,IGUATU,Tentativa de feminicídio,1/8/2025,0
PR,IGUATU,Tentativa de feminicídio,1/9/2025,0
PR,IGUATU,Tentativa de feminicídio,1/10/2025,0
PR,IGUATU,Tentativa de feminicídio,1/11/2025,0
PR,IGUATU,Tentativa de feminicídio,1/12/2025,0
PR,IMBAÚ,Feminicídio,1/1/2025,0
PR,IMBAÚ,Feminicídio,1/2/2025,0
PR,IMBAÚ,Feminicídio,1/3/2025,0
PR,IMBAÚ,Feminicídio,1/4/2025,0
PR,IMBAÚ,Feminicídio,1/5/2025,0
PR,IMBAÚ,Feminicídio,1/6/2025,0
PR,IMBAÚ,Feminicídio,1/7/2025,0
PR,IMBAÚ,Feminicídio,1/8/2025,0
PR,IMBAÚ,Feminicídio,1/9/2025,0
PR,IMBAÚ,Feminicídio,1/10/2025,0
PR,IMBAÚ,Feminicídio,1/11/2025,0
PR,IMBAÚ,Feminicídio,1/12/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/1/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/2/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/3/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/4/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/5/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/6/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/7/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/8/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/9/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/10/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/11/2025,0
PR,IMBAÚ,Tentativa de feminicídio,1/12/2025,0
PR,IMBITUVA,Feminicídio,1/1/2025,0
PR,IMBITUVA,Feminicídio,1/2/2025,0
PR,IMBITUVA,Feminicídio,1/3/2025,0
PR,IMBITUVA,Feminicídio,1/4/2025,0
PR,IMBITUVA,Feminicídio,1/5/2025,0
PR,IMBITUVA,Feminicídio,1/6/2025,0
PR,IMBITUVA,Feminicídio,1/7/2025,0
PR,IMBITUVA,Feminicídio,1/8/2025,0
PR,IMBITUVA,Feminicídio,1/9/2025,0
PR,IMBITUVA,Feminicídio,1/10/2025,0
PR,IMBITUVA,Feminicídio,1/11/2025,0
PR,IMBITUVA,Feminicídio,1/12/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/1/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/2/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/3/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/4/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/5/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/6/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/7/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/8/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/9/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/10/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/11/2025,0
PR,IMBITUVA,Tentativa de feminicídio,1/12/2025,0
PR,INAJÁ,Feminicídio,1/1/2025,0
PR,INAJÁ,Feminicídio,1/2/2025,0
PR,INAJÁ,Feminicídio,1/3/2025,0
PR,INAJÁ,Feminicídio,1/4/2025,0
PR,INAJÁ,Feminicídio,1/5/2025,0
PR,INAJÁ,Feminicídio,1/6/2025,0
PR,INAJÁ,Feminicídio,1/7/2025,0
PR,INAJÁ,Feminicídio,1/8/2025,0
PR,INAJÁ,Feminicídio,1/9/2025,0
PR,INAJÁ,Feminicídio,1/10/2025,0
PR,INAJÁ,Feminicídio,1/11/2025,0
PR,INAJÁ,Feminicídio,1/12/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/1/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/2/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/3/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/4/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/5/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/6/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/7/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/8/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/9/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/10/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/11/2025,0
PR,INAJÁ,Tentativa de feminicídio,1/12/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/1/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/2/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/3/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/4/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/5/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/6/2025,0
PR,INDIANÓPOLIS,Feminicídio,1/7/2025,0
